"name","dynasty","lifetime","id","pinyin"
"林嗣环","清代","林嗣环，字铁崖，号起八。清代顺治年间的福建晋江人，当时的进士。明万历三十五年（1607）生，从小聪颖过人，七岁即能属文。及长赴试，因文章峭奇卓绝，考官疑为他人代笔，故不得售。嗣环遇挫折不气馁，倍加发愤功读。于明崇祯十五年（1642）年壬午科中举人，继而于清顺治六年（1649年）已丑科登进士第。授太中大夫，持简随征，便宜行事。后调任广东琼州府先宪兼提督学政。","29598","l"
"曹邺","唐代","曹邺，字邺之，桂州（桂林）阳朔人，与晚唐著名诗人刘驾、聂夷中、于濆、邵谒、苏拯齐名，而以曹邺才颖最佳。","29599","c"
"黄裳","宋代","黄裳（1044-1130），字勉仲，延平（今福建南平）人。元丰五年（1082）进士第一，累官至端明殿学士。卒赠少傅。著有《演山先生文集》、《演山词》。黄裳是北宋著名文学家和词人，其词语言明艳，如春水碧玉，令人心醉，著有《演山先生文集》、《演山词》，词作以《减字木兰花》最为著名，流传甚广。","29600","h"
"武则天","唐代","武则天（624年－705年），并州文水（今山西文水县东）人。中国历史上唯一一个正统的女皇帝，也是即位年龄最大（67岁即位）、寿命最长的皇帝之一（终年82岁）。十四岁入后宫为唐太宗的才人，唐太宗赐号媚娘，唐高宗时初为昭仪，后为皇后，尊号为天后。后自立为皇帝，定洛阳为都，改称神都，建立武周王朝，神龙元年（705年）正月，武则天病笃，宰相张柬之发动兵变，迫使武氏退位，史称神龙革命。唐中宗复辟，后遵武氏遗命改称“则天大圣皇后”，唐玄宗开元四年（716年），改谥号为则天皇后，天宝八载（749年），加谥则天顺圣皇后。","29601","w"
"刘商","唐代","刘商，唐代诗人、画家，字子夏，彭城（今江苏徐州）人。大历（七六六至七七九）间进士。官礼部郎中。能文善画，诗以乐府见长。刘商的诗歌作品很多，代表作有《琴曲歌辞·胡笳十八拍》，这是他罢庐州合肥县令后所作，约写于大历四五年（769——770）。《唐才子传》卷四说他“拟蔡淡《胡笳曲》，脍炙当时”。《全唐诗》收录有刘商的很多诗歌。","29602","l"
"刘邦","两汉","汉高祖刘邦，沛县丰邑中阳里 人，汉朝开国皇帝，汉民族和汉文化伟大的开拓者之一、中国历史上杰出的政治家、卓越的战略家和指挥家。对汉族的发展，以及中国的统一和强大有突出贡献。","29603","l"
"陈寿","魏晋","陈寿（233－297），字承祚，西晋史学家，巴西安汉（今四川南充）人。他小时候好学，师事同郡学者谯周，在蜀汉时曾任卫将军主簿、东观秘书郎、观阁令史、散骑黄门侍郎等职。当时，宦官黄皓专权，大臣都曲意附从。陈寿因为不肯屈从黄皓，所以屡遭遣黜。入晋以后，历任著作郎、长平太守、治书待御史等职。280年，晋灭东吴，结束了分裂局面。陈寿当时四十八岁，开始撰写并《三国志》。历经10年艰辛，陈寿完成了流传千古的历史巨著《三国志》。《三国志》是一部纪传体三国史，书中有440名三国历史人物的传记，全书共65卷，36.7万字，完整地记叙了自汉末至晋初近百年间中国由分裂走向统一的历史全貌。","29604","c"
"王绩","唐代","王绩(约590～644)，字无功，号东皋子，绛州龙门(今山西河津)人。隋末举孝廉，除秘书正字。不乐在朝，辞疾，复授扬州六合丞。时天下大乱，弃官还故乡。唐武德中，诏以前朝官待诏门下省。贞观初，以疾罢归河渚间，躬耕东皋，自号“东皋子”。性简傲，嗜酒，能饮五斗，自作《五斗先生传》 ，撰 《酒经》 、《酒谱》 。其诗近而不浅，质而不俗，真率疏放，有旷怀高致，直追魏晋高风。律体滥觞于六朝，而成型于隋唐之际，无功实为先声。","29605","w"
"崔涂","唐代","崔涂（854～?），字礼山，今浙江富春江一带人。唐僖宗光启四年（888）进士。终生飘泊，漫游巴蜀、吴楚、河南，秦陇等地，故其诗多以飘泊生活为题材，情调苍凉。《全唐诗》存其诗1卷。","29606","c"
"刘方平","唐代","刘方平(758年前后在世)，唐朝河南洛阳人。匈奴族。天宝前期曾应进士试，又欲从军 ，均未如意，从此隐居颍水、汝河之滨，终生未仕。与皇甫冉、元德秀、李颀、严武为诗友，为薪颖士赏识。工诗，善画山水。其诗多咏物写景之作，尤擅绝句，其诗多写闺情、乡思，思想内容较贫弱，但艺术性较高，善于寓情于景，意蕴无穷。其《月夜》 、《春怨》、《新春》、《秋夜泛舟》等都是历来为人传诵的名作。","29607","l"
"崔护","唐代","崔护，唐代诗人。字殷功，唐代博陵（今河北定州市）人。公元796年（贞元十二年）登第（进士及第）。公元829年（大和三年）为京兆尹，同年为御史大夫、岭南节度使。终岭南节度使。其诗诗风精练婉丽，语极清新。《全唐诗》存诗六首，皆是佳作，尤以《题都城南庄》流传最广，脍炙人口，有目共赏。该诗以“人面桃花，物是人非”这样一个看似简单的人生经历道出了千万人都似曾有过的共同生活体验，为诗人赢得了不朽的诗名。","29608","c"
"曾觌","宋代","曾觌（音di迪）（1109-1180） 字纯甫，汴京（今河南开封）人。绍兴中，为建王内知客。孝宗受禅，以潜邸旧人，授权知阁门事。淳熙初，除开府仪同三司，加少保、醴泉观使。趋奉宫廷，词多应制之作。其词语言婉丽，风格柔媚。代表作为《阮郎归》、《水调歌头》《西江月》《定风波》（长相思》、《采桑子》、《眼儿媚》、《忆秦娥》等，其中以《阮郎归》一词为最著名。","29609","c"
"林逋","宋代","林逋（967一1028）字君复，汉族，浙江大里黄贤村人（一说杭州钱塘）。幼时刻苦好学，通晓经史百家。书载性孤高自好，喜恬淡，勿趋荣利。长大后，曾漫游江淮间，后隐居杭州西湖，结庐孤山。常驾小舟遍游西湖诸寺庙，与高僧诗友相往还。每逢客至，叫门童子纵鹤放飞，林逋见鹤必棹舟归来。作诗随就随弃，从不留存。1028年（天圣六年）卒。其侄林彰（朝散大夫）、林彬（盈州令）同至杭州，治丧尽礼。宋仁宗赐谥“和靖先生”。","29610","l"
"司马光","宋代","司马光（1019年11月17日－1086年），字君实，号迂叟，陕州夏县（今山西夏县）涑水乡人，《宋史》，《辞海》等明确记载，世称涑水先生。生于河南省信阳市光山县。北宋史学家、文学家。历仕仁宗、英宗、神宗、哲宗四朝，卒赠太师、温国公，谥文正，主持编纂了中国历史上第一部编年体通史《资治通鉴》，为人温良谦恭、刚正不阿，其人格堪称儒学教化下的典范，历来受人景仰。生平著作甚多，主要有史学巨著《资治通鉴》、《温国文正司马公文集》、《稽古录》、《涑水记闻》、《潜虚》等。","29611","s"
"王观","宋代","王观(1035--1100)，字通叟，生于如皋(今江苏如皋)，北宋著名词人。　　王安石为开封府试官时，他得中科举及第。宋仁宗嘉佑二年(1057年)，考中进士。　　其后，历任大理寺丞、江都知县等职，在任时作《扬州赋》，宋神宗阅后大喜，大加褒赏；又撰《扬州芍药谱》一卷，遂被重用为翰林学士净土。","29612","w"
"袁去华","宋代","袁去华，字宣卿，江西奉新（一作豫章）人。生卒年均不详，约宋高宗绍兴末前后在世。绍兴十五年（公元一一四五年）进士。改官知石首县而卒。善为歌词，尝为张孝祥所称。去华著有适斋类稿八卷，词一卷，著有《适斋类稿》、《袁宣卿词》、《文献通考》传于世。存词90余首。","29613","y"
"苏辙","宋代","苏辙（1039—1112年），字子由，汉族，眉州眉山（今属四川）人。嘉祐二年（1057）与其兄苏轼同登进士科。神宗朝，为制置三司条例司属官。因反对王安石变法，出为河南推官。哲宗时，召为秘书省校书郎。元祐元年为右司谏，历官御史中丞、尚书右丞、门下侍郎因事忤哲宗及元丰诸臣，出知汝州，贬筠州、再谪雷州安置，移循州。徽宗立，徙永州、岳州复太中大夫，又降居许州，致仕。自号颍滨遗老。卒，谥文定。唐宋八大家之一，与父洵、兄轼齐名，合称三苏。","29614","s"
"张蠙","唐代","[约公元九o一年前后在世]字象文，清河人。生卒年均不详，约唐哀帝天复初前后在世。生而颖秀，幼能为诗登单于台，有“白日地中出，黄河天上来”名，由是知名。家贫累下第，留滞长安。乾宁二年，（公元895年）登进士第。唐懿宗咸通（860-874）年间，与许棠、张乔、郑谷等合称“咸通十哲”。授校书郎，调栎阳尉，迁犀浦令。五建建蜀国，拜膳部员外郎。后为金堂令。","29615","z"
"崔道融","唐代","崔道融，江陵人。唐末诗人。以征辟为永嘉（今浙江省温州市）令。累官至右补阙。后避居于闽，因号“东瓯散人”。与司空图为诗友，人称江陵才子。工绝句。僖宗乾符二年（875年），于永嘉山斋集诗500首，辑为《申唐诗》3卷。另有《东浮集》9卷，当为入闽后所作。","29616","c"
"羊士谔","唐代","羊士谔（约762～819），泰山（今山东泰安）人。贞元元年礼部侍郎鲍防下进士。顺宗时，累至宣歙巡官，为王叔文所恶，贬汀州宁化尉。元和初，宰相李吉甫知奖，擢为监察御史，掌制诰。後以与窦群、吕温等诬论宰执，出为资州刺史。士谔工诗，妙造梁《选》，作皆典重。与韩梓材同在越州，亦以文翰称。著集有《墨池编》、《晁公武郡斋读书志》。","29617","y"
"曾国藩","清代","曾国藩（1811年11月26日－1872年3月12日），初名子城，字伯函，号涤生，谥文正，汉族，出生于湖南长沙府湘乡县杨树坪（现属湖南省娄底市双峰县荷叶镇）。晚清重臣，湘军的创立者和统帅。清朝战略家、政治家，晚清散文“湘乡派”创立人。晚清“中兴四大名臣”之一，官至两江总督、直隶总督、武英殿大学士，封一等毅勇侯，谥曰文正。","29618","c"
"徐再思","元代","徐再思引(1320年前后在世)，元代散曲作家。字德可，曾任嘉兴路吏。因喜食甘饴，故号甜斋。浙江嘉兴人。生卒年不详，与贯云石为同时代人，今存所作散曲小令约100首。作品与当时自号酸斋的贯云石齐名，称为“酸甜乐府”。后人任讷又将二人散曲合为一编，世称《酸甜乐府》，收有他的小令103首。","29619","x"
"刘过","宋代","刘过（1154～1206）南宋文学家，字改之，号龙洲道人。吉州太和（今江西泰和县）人，长于庐陵（今江西吉安），去世于江苏昆山，今其墓尚在。四次应举不中，流落江湖间，布衣终身。曾为陆游、辛弃疾所赏，亦与陈亮、岳珂友善。词风与辛弃疾相近，抒发抗金抱负狂逸俊致，与刘克庄、刘辰翁享有“辛派三刘”之誉，又与刘仙伦合称为“庐陵二布衣”。有《龙洲集》、《龙洲词》。","29620","l"
